wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,region,window,fleet,startup,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.396521,90.6587,25.707,0.0,0,5.2391,0.8393,52.412,0.0,True,26.0,4840,1.5906,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.396914,90.6495,25.6333,0.0,0,5.2391,0.8393,55.718,0.0,True,26.0,4840,1.5988,1.05
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.39091,90.7909,26.7583,0.0,0,5.1391,0.8243,56.349,0.0,True,26.0,4840,1.6312,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,1.921041,0.0,-354.6771,0.0,0,21.4326,3.6546,5.275,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.422507,78.0064,0.0,0.0,0,4.6153,0.7679,43.373,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.308954,83.9173,26.8759,0.0,0,4.0653,0.6626,49.264,0.0,True,26.0,0,0.0002,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.422507,78.0064,0.0,0.0,0,4.6153,0.7679,43.373,0.0,True,24.5,0,0.0015,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.447305,77.517,11.7617,0.0,0,5.1016,0.8648,53.938,0.0,True,25.5,4840,2.6839,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.452241,77.2689,10.7879,0.0,0,5.2887,0.8833,46.792,0.0,True,28.5,4840,2.6798,1.08
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.462581,76.7492,8.7483,0.0,0,5.4693,0.9059,44.11,0.0,True,28.5,4840,2.6991,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.457759,76.9915,9.6994,0.0,0,5.0766,0.8604,56.112,0.0,True,28.0,4840,2.7146,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.455993,77.0803,10.0478,0.0,0,5.3391,0.8758,45.567,0.0,True,28.5,4840,2.7768,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.446317,77.5666,11.9566,0.0,0,5.2266,0.8665,48.077,0.0,True,28.5,4840,2.7796,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.367495,81.5285,27.5055,0.0,0,4.8808,0.7855,55.989,0.0,True,26.0,4840,2.8069,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.367615,81.5224,27.4818,0.0,0,4.8823,0.7858,55.128,0.0,True,26.0,4840,2.8191,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.449816,85.8566,7.6639,0.0,0,5.3016,0.8802,44.174,0.0,True,28.5,4840,1.5145,0.95
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.463452,85.4278,4.8648,0.0,0,5.2641,0.8877,51.369,0.0,True,28.0,4840,1.5062,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.44953,85.8656,7.7226,0.0,0,5.3016,0.8802,44.11,0.0,True,28.5,4840,1.4988,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.5112,0.94
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.5325,0.94
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.5325,0.94
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.449886,85.8544,7.6495,0.0,0,5.3016,0.8807,44.11,0.0,True,28.5,4840,1.5315,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.5597,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.36898,81.4538,27.2125,0.0,0,4.929,0.7928,54.676,0.0,True,26.0,4840,2.6474,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.373077,81.2479,26.4044,0.0,0,4.9665,0.7984,53.051,0.0,True,26.0,4840,2.6423,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.369016,81.4521,27.2055,0.0,0,4.9295,0.7928,54.418,0.0,True,26.0,4840,2.6784,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.368916,81.4571,27.2253,0.0,0,4.9275,0.7925,55.586,0.0,True,26.0,4840,2.73,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.368666,81.4696,27.2746,0.0,0,4.9175,0.791,54.383,0.0,True,26.0,4840,2.7322,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.368996,81.4531,27.2095,0.0,0,4.9315,0.7931,53.037,0.0,True,26.0,4840,2.7739,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.367997,81.5033,27.4066,0.0,0,4.8955,0.7877,54.447,0.0,True,26.0,4840,2.7821,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.369025,81.4516,27.2038,0.0,0,4.931,0.7931,53.429,0.0,True,26.0,4840,2.8124,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.453529,85.7398,6.9018,0.0,0,5.3641,0.8901,43.341,0.0,True,28.5,4840,1.5341,0.95
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.357721,88.7523,26.5687,0.0,0,4.7516,0.7662,53.508,0.0,True,26.0,4840,1.5187,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.353631,88.8809,27.4083,0.0,0,4.7016,0.7587,54.958,0.0,True,26.0,4840,1.5261,0.95
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.353455,88.8864,27.4444,0.0,0,4.7016,0.7587,54.594,0.0,True,26.0,4840,1.5512,0.95
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.35867,88.7224,26.3739,0.0,0,4.7891,0.7718,52.11,0.0,True,26.0,4840,1.5822,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.353945,88.871,27.3438,0.0,0,4.7141,0.7605,55.304,0.0,True,26.0,4840,1.5397,1.01
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.356811,88.7809,26.7555,0.0,0,4.7391,0.7643,55.441,0.0,True,26.0,4840,1.5578,0.98
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.353149,88.8961,27.5073,0.0,0,4.6891,0.7568,54.301,0.0,True,26.0,4840,1.5684,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.466914,89.0004,12.5179,0.0,0,5.1891,0.8659,56.031,0.0,True,25.0,4840,1.5207,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.472946,88.8583,11.3877,0.0,0,5.5891,0.9203,46.929,0.0,True,28.5,4840,1.531,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.474201,88.8287,11.1526,0.0,0,5.3391,0.8959,54.228,0.0,True,27.0,4840,1.5457,1.05
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.472643,88.8654,11.4446,0.0,0,5.4891,0.9128,50.958,0.0,True,26.0,4840,1.5545,1.06
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.461801,89.1208,13.4759,0.0,0,5.2891,0.8934,53.955,0.0,True,25.5,4840,1.5565,1.07
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.473402,88.8476,11.3025,0.0,0,5.3391,0.8972,54.385,0.0,True,25.5,4840,1.5643,1.04
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.472347,88.8724,11.5,0.0,0,5.2391,0.8837,54.353,0.0,True,26.5,4840,1.566,1.16
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.472505,88.8687,11.4704,0.0,0,5.2891,0.8906,54.755,0.0,True,27.0,4840,1.5546,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.467783,88.9799,12.3552,0.0,0,5.1891,0.8728,56.478,0.0,True,27.0,4840,1.5278,1.01
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.479687,88.6995,10.1249,0.0,0,5.3391,0.8959,53.716,0.0,True,25.5,4840,1.5407,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.390331,90.8045,26.8667,0.0,0,5.1891,0.8318,54.295,0.0,True,26.0,4840,1.5404,1.06
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.383676,90.9613,28.1136,0.0,0,5.0891,0.8168,58.097,0.0,True,26.0,4840,1.5734,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.405124,90.4561,24.0951,0.0,0,5.4391,0.8693,49.062,0.0,True,26.0,4840,1.5356,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.397415,90.6377,25.5394,0.0,0,5.2391,0.8393,53.832,0.0,True,26.5,4840,1.5676,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.394269,90.7118,26.129,0.0,0,5.2391,0.8393,55.053,0.0,True,26.0,4840,1.5636,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.399292,90.5934,25.1877,0.0,0,5.3891,0.8618,53.103,0.0,True,26.0,4840,1.5557,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.471719,84.5539,14.7758,0.0,0,5.3391,0.8986,53.979,0.0,True,26.0,4840,2.6917,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.461801,84.8786,16.5676,0.0,0,5.2891,0.8934,53.955,0.0,True,25.5,4840,2.708,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.467283,84.6991,15.5771,0.0,0,5.2391,0.8833,53.91,0.0,True,25.0,4840,2.7694,1.09
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.472305,84.5347,14.6699,0.0,0,5.2391,0.8837,54.253,0.0,True,26.5,4840,2.7615,1.1
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.472505,84.5281,14.6337,0.0,0,5.2891,0.8906,54.755,0.0,True,27.0,4840,2.8117,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.467783,84.6827,15.4869,0.0,0,5.1891,0.8728,56.478,0.0,True,27.0,4840,2.8114,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.479687,84.293,13.3363,0.0,0,5.3391,0.8959,53.716,0.0,True,25.5,4840,2.8627,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.411502,86.5256,25.655,0.0,0,5.4132,0.8654,50.454,0.0,True,26.0,4840,2.8414,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.402032,86.8357,27.366,0.0,0,5.3698,0.8589,55.738,0.0,True,26.0,4840,2.6962,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.409439,86.5932,26.0277,0.0,0,5.5288,0.8827,54.821,0.0,True,26.0,4840,2.7458,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.403659,86.7825,27.0721,0.0,0,5.2588,0.8422,52.154,0.0,True,26.0,4840,2.763,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.410939,86.5441,25.7567,0.0,0,5.357,0.857,48.869,0.0,True,26.0,4840,2.7951,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.414901,86.4143,25.0409,0.0,0,5.4616,0.8727,49.615,0.0,True,26.0,4840,2.8077,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.415283,86.4018,24.972,0.0,0,5.4596,0.8723,48.793,0.0,True,26.0,4840,2.8603,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.410598,86.5552,25.8183,0.0,0,5.4688,0.8737,52.216,0.0,True,26.0,4840,2.9213,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.388852,87.2673,29.7471,0.0,0,4.949,0.7958,59.388,0.0,True,25.5,4840,2.8647,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.304259,84.1618,27.9871,0.0,0,4.0103,0.6543,49.418,0.0,True,26.0,4840,3.8388,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.302012,84.2787,28.519,0.0,0,3.9553,0.6461,54.902,0.0,True,26.0,4840,3.8685,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.304234,84.1631,27.9931,0.0,0,4.0103,0.6543,49.258,0.0,True,26.0,4840,3.8903,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.30234,84.2617,28.4414,0.0,0,4.0103,0.6543,50.741,0.0,True,25.5,4840,3.8865,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.304262,84.1616,27.9864,0.0,0,4.0103,0.6543,49.583,0.0,True,26.0,4840,3.8767,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,2.275853,0.0,-419.5637,0.0,0,25.4326,4.2789,5.275,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.438032,80.7531,0.0,0.0,0,4.7903,0.7941,43.373,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.324542,85.7398,25.909,0.0,0,4.2903,0.6963,49.264,0.0,True,26.0,0,0.0002,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.471626,80.0584,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.353564,85.0504,25.033,0.0,0,4.6891,0.7568,49.264,0.0,True,26.0,0,0.0002,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.471626,80.0584,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0012,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.438825,81.4453,6.9547,0.0,0,5.0391,0.8093,46.736,0.0,True,25.5,0,0.0068,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.451271,80.919,4.3159,0.0,0,5.0391,0.8477,56.288,0.0,True,24.5,4840,3.957,1.06
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.437537,81.4997,7.2278,0.0,0,5.1391,0.8539,44.11,0.0,True,28.5,4840,3.9039,1.04
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.451881,80.8932,4.1866,0.0,0,5.0391,0.8235,47.209,0.0,True,24.5,4840,3.9194,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.437226,81.5129,7.2938,0.0,0,5.1391,0.8533,44.302,0.0,True,28.5,4840,3.9094,1.04
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.371304,88.8841,23.3803,0.0,0,4.9653,0.7976,49.264,0.0,True,26.0,0,0.0002,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.484607,85.4921,0.0,0.0,0,5.3153,0.8729,43.373,0.0,True,24.5,0,0.0017,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.4436,86.7197,8.4618,0.0,0,5.0903,0.8163,46.736,0.0,True,25.5,0,0.0068,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.435249,86.9697,10.1851,0.0,0,4.8203,0.815,53.869,0.0,True,24.5,4840,4.0644,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.428664,87.1669,11.5439,0.0,0,4.7653,0.8101,56.203,0.0,True,26.0,4840,4.065,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.440836,86.8025,9.0322,0.0,0,4.9253,0.8382,50.796,0.0,True,26.0,4840,4.0815,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.43387,87.011,10.4697,0.0,0,4.8203,0.8197,54.919,0.0,True,24.5,4840,4.143,1.07
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.442851,86.7421,8.6164,0.0,0,4.9253,0.8353,54.723,0.0,True,27.5,4840,4.1175,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.37605,80.4247,10.9954,0.0,0,4.3403,0.7038,46.736,0.0,True,25.5,0,0.0054,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.397438,79.3113,5.9333,0.0,0,4.5603,0.7503,47.136,0.0,True,28.0,4840,3.8639,1.07
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.405507,78.8913,4.0235,0.0,0,4.4503,0.7431,45.178,0.0,True,24.5,4840,3.8822,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.404245,78.957,4.3221,0.0,0,4.4503,0.7338,46.595,0.0,True,24.5,4840,3.9375,1.06
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.416939,78.2962,1.3177,0.0,0,4.5603,0.7596,44.636,0.0,True,24.5,4840,3.9341,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.422383,78.0128,0.0292,0.0,0,4.6153,0.7679,43.373,0.0,True,24.5,4840,3.9542,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.416753,78.3059,1.3617,0.0,0,4.5603,0.7596,44.11,0.0,True,24.5,4840,3.934,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.410633,78.6245,2.8103,0.0,0,4.5603,0.759,47.333,0.0,True,25.0,4840,4.0068,1.05
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.316354,86.0995,27.7782,0.0,0,4.1553,0.6761,51.514,0.0,True,26.0,4840,4.1707,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.317085,86.0674,27.6114,0.0,0,4.1853,0.6806,56.516,0.0,True,26.0,4840,4.0969,1.04
